,chembl_ids,IC50s,SMILES
1447,CHEMBL3218147,10840.0,CC1CCC/C(=N\Nc2nc(-c3ccc4ccccc4c3)cs2)C1
4848,CHEMBL5569915,10850.0,Cc1c(Cl)c(=O)oc2cc(OCC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)ccc12
4082,CHEMBL4851520,10850.0,CN1CCN(C(=O)CN[C@@H]2C[C@H]2c2ccc(F)nc2)CC1
4389,CHEMBL5219309,10860.0,C#CCNCCCN1C(=O)S/C(=C/c2ccc([N+](=O)[O-])cc2)C1=O
4991,CHEMBL5596371,10892.0,C#CCOc1ccc(-c2cc(/C=C\c3ccccc3)ncn2)cc1
2790,CHEMBL4169774,10900.0,COc1cccc(OCc2cccc(C)c2)c1
1014,CHEMBL2177464,10900.0,CN(C)c1ccc(/C=C2\Cc3cc(O)c(O)cc3C2=O)cc1.Cc1ccc(S(=O)(=O)O)cc1
4548,CHEMBL5272839,10960.0,Cc1ccc(C2=NO[C@H](c3ccc(Cl)c(Cl)c3)C2)cc1
1306,CHEMBL972,10960.0,C#CCN(C)[C@H](C)Cc1ccccc1
849,CHEMBL2029543,10960.0,NC/C=C(/F)COc1ccc(C(=O)N2CCCC2)cc1
3422,CHEMBL4455144,10970.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(C)n2)cc1
625,CHEMBL1823815,11000.0,O=C(/C=C1/SC(=O)NC1=O)Nc1cccc(O)c1
5097,CHEMBL3651094,11000.0,c1ccc(C2C[C@@H]2NCc2ccccn2)cc1
1963,CHEMBL3651094,11000.0,c1ccc(C2C[C@@H]2NCc2ccccn2)cc1
337,CHEMBL1222341,11000.0,O=C(CC1SC(=O)NC1=O)Nc1cccc(O)c1
1827,CHEMBL8706,11000.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
1202,CHEMBL2392121,11000.0,CC(=O)Nc1nc(CCc2ccc(Cc3c[nH]c(N)n3)cc2)cs1.Cl
339,CHEMBL1221930,11050.0,Cc1cc(Br)c2oc(=O)c(-c3ccccc3)cc2c1
1106,CHEMBL2333927,11070.0,C#CCN(C)[C@H](C)Cc1ccc(OCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1
4121,CHEMBL4868945,11100.0,O=C(Nc1ccc(Cl)c(Cl)c1)c1c[nH]c2ccccc2c1=O
2975,CHEMBL4218045,11100.0,COc1ccc2oc(=O)c(-c3ccc(OC)nn3)cc2c1
3138,CHEMBL4284475,11100.0,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O
3416,CHEMBL4520073,11130.0,C#CCOc1ccccc1-c1cc(-c2ccccc2OCC#C)nc(N)n1
3687,CHEMBL4586575,11200.0,C#CCN(C)Cc1cn(CCc2ccccc2)nn1
1057,CHEMBL2204771,11200.0,N#Cc1ccc(Sc2ccccc2)cc1
4781,CHEMBL5430903,11200.0,Cc1cc(C)c(C(=O)/C=C/c2nc(C)c(C)nc2C)cc1C
3268,CHEMBL4437278,11229.4,C#CCN1CCCC(CCc2cc(F)c(F)cc2F)C1
3838,CHEMBL4798359,11230.0,COc1ccc2occ(C(=O)NCCC3CCN(Cc4ccccc4)CC3)c(=O)c2c1
4049,CHEMBL4865811,11270.0,C#CCNC1CCc2c(NCc3cccc(C(F)(F)F)c3)cccc21
2664,CHEMBL4061100,11300.0,COc1ccccc1CN(C)CCCCCCN1C(=O)c2ccccc2C1=O
2541,CHEMBL4072417,11300.0,O=C1CCc2ccc(OCCCCCCN3CCN(c4ccccn4)CC3)cc2N1
907,CHEMBL2058152,11333.0,N=C1NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1
241,CHEMBL17052,11340.0,COc1ccc2c(=O)cc(-c3ccc(C)cc3)oc2c1
4887,CHEMBL5592619,11360.0,O=C1O[C@@H](CNS(=O)(=O)C2CC2)CN1c1ccc(N2CCOCC2)c(F)c1
3961,CHEMBL4794012,11414.0,C#CCN(C)CCCOc1ccc2c(c1)OCCC2=O
5015,CHEMBL5624646,11430.0,CCCCCCCC1OC(=O)c2cc(N3N=C(c4ccccc4O)CC3=O)ccc21
1651,CHEMBL3330341,11500.0,Cl.N[C@@]1(c2ccccc2)C[C@@H]1c1ccccc1
5706,CHEMBL6165014,11510.0,O=C(/C=C/C=C/c1ccc(F)cc1)c1cccs1
1448,CHEMBL3218148,11530.0,CC1CCC(=NNc2nc(-c3ccc4ccccc4c3)cs2)CC1
4026,CHEMBL4868937,11550.0,C#CCNC1CCc2c(SCc3cccc(F)c3)cccc21
818,CHEMBL1172318,11550.0,O=C1/C(=C/c2ccccc2O)Oc2cc(O)ccc21
2654,CHEMBL4096975,11600.0,COc1ccccc1CN(C)CCCCN1C(=O)c2ccccc2C1=O
896,CHEMBL2058416,11633.0,C/N=C1\NC(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C
2663,CHEMBL4089264,11700.0,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC
2674,CHEMBL4092686,11700.0,CC(=O)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1O
3128,CHEMBL4291237,11700.0,CC(C)(C)c1cc(/C=C/C(=O)NCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O
3171,CHEMBL4561346,11700.0,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(Cl)cc2)cc1
3460,CHEMBL4550348,11700.0,CCN(CC)CCOc1ccc(C(C)=O)c(O)c1
823,CHEMBL1950703,11700.0,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(F)cc1F
3284,CHEMBL4546068,11745.1,C#CCN1CCC(/C=C\c2ccc(Cl)cc2)CC1
619,CHEMBL1814071,11780.0,O=C(Nc1ccc([N+](=O)[O-])cc1)c1coc2ccccc2c1=O
2296,CHEMBL3291019,11800.0,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1
1495,CHEMBL510349,11810.0,O=c1oc2ccccc2cc1-c1ccccc1
3274,CHEMBL4449614,11830.4,C#CCN1CCC(/C=C/c2ccccc2F)CC1
1699,CHEMBL3398525,11900.0,N#Cc1cc2c(Br)c(-c3ccccc3)n(O)c2cc1C#N
441,CHEMBL1076880,11956.0,COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
2679,CHEMBL4067057,12000.0,CC(=O)c1ccc(OCCCCN2CCN(c3ccccn3)CC2)cc1O
4088,CHEMBL4861378,12000.0,COc1ccccc1CNC1CC12CCc1ccccc12
2291,CHEMBL326294,12070.0,O=C1Nc2ccccc2C1=O
4110,CHEMBL4868189,12100.0,CN(C)c1ccc(/C=C/C(=O)c2ccc(N(C)C)cc2O)cc1
184,CHEMBL488063,12120.0,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3
1204,CHEMBL2402067,12160.0,COc1cc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc(OC)c1
2553,CHEMBL4089483,12162.0,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccn3C)cc2)nc2ccccc21
1412,CHEMBL3133244,12190.0,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCC3)cc2)cc(OC)c1
3821,CHEMBL4745075,12200.0,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(c1ccccc1)c1ccccc1
2661,CHEMBL4096963,12200.0,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1
2687,CHEMBL4072178,12200.0,CC(=O)c1ccc(OCCCCCCN2CCCC2)cc1O
3407,CHEMBL4548899,12260.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(-c3ccccc3)n2)cc1
1808,CHEMBL3416426,12290.0,Cl.N[C@H]1C[C@@H]1c1ccc(NC(=O)c2ccccc2)cc1
2786,CHEMBL4176565,12300.0,COc1cccc(OCc2cccc(F)c2)c1
5717,CHEMBL6174192,12310.0,C#CCCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1CN1CCCCC1
1684,CHEMBL3394538,12320.0,Cc1cc(=O)[nH]c2cc(/N=C/c3ccccc3O)ccc12
5006,CHEMBL5629924,12350.0,CCCCC1OC(=O)c2cc(N3N=C(c4ccc(Br)cc4O)CC3=O)ccc21
5626,CHEMBL6133795,12380.0,O=C(CN1C(=O)S/C(=C\c2ccc(O)cc2)C1=O)Nc1nccs1
3013,CHEMBL4228361,12400.0,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
525,CHEMBL326294,12400.0,O=C1Nc2ccccc2C1=O
4268,CHEMBL5189120,12400.0,CNCc1cc(=O)oc2c(O)c(O)ccc12
2815,CHEMBL4174653,12435.0,C#CCN(C)CCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1
2251,CHEMBL3806133,12440.0,O=C1/C(=C/c2ccncc2)COc2ccccc21
3139,CHEMBL4291697,12500.0,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O
3144,CHEMBL4292349,12500.0,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O
4603,CHEMBL5396287,12560.0,Cc1cc(=O)oc2c(NC(=O)c3ccccc3)c(O)ccc12
2660,CHEMBL4080466,12600.0,CC(C)N1CCN(CCCCCN2C(=O)c3ccccc3C2=O)CC1
4672,CHEMBL2375419,12600.0,O=C(/C=C/c1ccccc1F)c1ccccc1O
3484,CHEMBL4457588,12600.0,O=C(/C=C/c1ccc(F)cc1)c1ccc(OCCCN2CCc3ccccc3C2)cc1O
2088,CHEMBL3763819,12600.0,O=c1ccc2ccc(OCCCNC3CCN(Cc4ccccc4)CC3)cc2o1
1449,CHEMBL3218149,12610.0,c1ccc2cc(-c3csc(NN=C4CCCCCC4)n3)ccc2c1
2559,CHEMBL4084849,12615.0,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3)cc2)nc2ccccc21
3223,CHEMBL4476091,12700.0,O=C(/C=C/c1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1O
1643,CHEMBL3330333,12700.0,Cl.N[C@]1(Cc2ccc3ccccc3c2)C[C@H]1c1ccccc1
4221,CHEMBL5189809,12720.0,O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCN(c5ccccc5Cl)CC4)cc1c23
4386,CHEMBL5220446,12730.0,C/C(=N\NCCCN1C(=O)S/C(=C\c2ccc(OCc3ccccc3)cc2)C1=O)c1ccncc1
5448,CHEMBL5770418,12780.0,COC(=O)c1ccc(CN2CCC(F)(CNC3CC3c3ccccc3)CC2)cc1
4590,CHEMBL28,12800.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
528,CHEMBL1351571,12800.0,Nc1ccc(OCc2ccccc2)cc1
3452,CHEMBL4522546,12800.0,CC(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O
267,CHEMBL28,12800.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
994,CHEMBL2151670,12820.0,Fc1ccc(-c2csc(N/N=C\c3cccc4ccccc34)n2)cc1
894,CHEMBL2058418,12833.0,C/N=C1\NC(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C
284,CHEMBL1081382,12840.0,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C(N)=S)cc1
2965,CHEMBL4206008,12850.0,COc1cccc2cc(-c3ccc(Br)nn3)c(=O)oc12
2471,CHEMBL4099927,12860.0,CCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21
244,CHEMBL477846,12940.0,O=c1cc(-c2ccccc2)oc2cc(F)ccc12
187,CHEMBL487050,12980.0,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCC3
201,CHEMBL561746,13000.0,Cc1ccc(C2(F)CC2N)cc1
1975,CHEMBL3639499,13000.0,c1ccc(C2C[C@@H]2NCc2cccnc2)cc1
160,CHEMBL468852,13000.0,Cc1ccc([C@@]2(F)C[C@@H]2N)cc1
330,CHEMBL568150,13000.0,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1
5524,CHEMBL2001629,13000.0,Cc1ccc(/C=C/C(=O)c2ccc([N+](=O)[O-])cc2)cc1
637,CHEMBL568150,13000.0,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1
5098,CHEMBL3639499,13000.0,c1ccc(C2C[C@@H]2NCc2cccnc2)cc1
1594,CHEMBL3297871,13090.0,O=C(SCc1ccco1)c1cc2cc([N+](=O)[O-])ccc2oc1=O
4103,CHEMBL4854252,13100.0,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1
2667,CHEMBL4070797,13100.0,CC(C)N1CCN(CCCCCCN2C(=O)c3ccccc3C2=O)CC1
759,CHEMBL1927673,13100.0,Cn1c(=O)c2c(nc(SC3CCCCC3)n2C)n(C)c1=O
2279,CHEMBL3818089,13100.0,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O
74,CHEMBL496279,13120.0,CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2)cs1
371,CHEMBL1242936,13120.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1
419,CHEMBL1242936,13126.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1
4888,CHEMBL5590251,13150.0,CC(C)(C)c1ccc(S(=O)(=O)NC[C@H]2CN(c3ccc(N4CCOCC4)c(F)c3)C(=O)O2)cc1
4783,CHEMBL91,13151.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
5161,CHEMBL2418207,13200.0,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1
3143,CHEMBL4281727,13200.0,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(Br)cc3)CC2)cc(C(C)(C)C)c1O
2377,CHEMBL2418207,13200.0,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1
4519,CHEMBL494083,13200.0,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O
3009,CHEMBL4228401,13200.0,COc1cc2sn(CCCCCCN(C)Cc3ccccc3)c(=O)c2cc1OC
3825,CHEMBL4759355,13300.0,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1
540,CHEMBL1761758,13300.0,O=c1oc2ccccc2cc1-c1ccsc1
4111,CHEMBL4863869,13300.0,COc1ccc(/C=C/C(=O)c2ccc(N(C)C)cc2O)cc1
813,CHEMBL3145271,13320.0,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=N/NC(=O)c1cccnc1
4584,CHEMBL5270139,13400.0,CC(N)C[Se]c1ccc(F)cc1
2474,CHEMBL4062746,13450.0,CCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21
1524,CHEMBL1388493,13460.0,O=C(NCCCN1CCOCC1)c1cc2ccccc2oc1=O
4236,CHEMBL5188627,13500.0,COc1cc2c(cc1OC)CN(c1ccc(F)cc1)CC2
1739,CHEMBL3407587,13500.0,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1
2973,CHEMBL4205833,13500.0,COc1ccc(-c2cc3ccc(C)cc3oc2=O)nn1
3453,CHEMBL4457307,13500.0,CC(=O)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O
2966,CHEMBL4210287,13540.0,Cc1ccc2oc(=O)c(-c3ccc(Cl)nn3)cc2c1
2339,CHEMBL8706,13568.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
3311,CHEMBL8706,13568.4,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
3119,CHEMBL4285912,13600.0,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cccc(O)c2[nH]1
3926,CHEMBL8706,13600.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
1210,CHEMBL2409543,13633.0,C/C(=N\Nc1nc(C)cs1)c1cccnc1
461,CHEMBL1253302,13700.0,CNC(=S)N1CCC(c2ccc(OC)cc2)=N1
4100,CHEMBL4857021,13700.0,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1
3011,CHEMBL4228676,13700.0,COc1ccccc1CN(C)CCCCCCn1sc2cc(OC)c(OC)cc2c1=O
1310,CHEMBL2396876,13710.0,COc1ccc2c(c1)C=C(/C=C/C(=O)c1ccccc1OC)CO2
104,CHEMBL470020,13740.0,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c(C)c1
2237,CHEMBL3806053,13760.0,O=C1/C(=C/c2ccc[nH]2)COc2ccccc21
3417,CHEMBL4554961,13780.0,C#CCOc1ccccc1-c1cc(-c2ccccc2OCC#C)nc(-c2ccccc2)n1
3456,CHEMBL4438605,13800.0,COc1cc2c(cc1OC)CN(CCCOc1ccc(C(C)=O)c(O)c1)CC2
3461,CHEMBL4447173,13800.0,CCN(CCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
3361,CHEMBL4530916,13800.0,NCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
5134,CHEMBL3651137,13800.0,COc1ccc(CN[C@H]2CC2c2ccccc2)c(C)c1
1947,CHEMBL3651137,13800.0,COc1ccc(CN[C@H]2CC2c2ccccc2)c(C)c1
4234,CHEMBL4438605,13800.0,COc1cc2c(cc1OC)CN(CCCOc1ccc(C(C)=O)c(O)c1)CC2
5533,CHEMBL6143806,13860.0,CC(=O)Oc1ccc(-c2cc3ccc4ccccc4c3oc2=O)cc1OC(C)=O
3754,CHEMBL4632987,13900.0,O=C(/C=C/c1cccc(Br)c1)c1cc(O)c(O)c([N+](=O)[O-])c1
3145,CHEMBL4278260,13900.0,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O
5578,CHEMBL6147762,13900.0,O=C(Nc1ccccc1)Nc1ccc(F)cc1
5100,CHEMBL3651096,14000.0,Cc1cccc(CN[C@H]2CC2c2ccccc2)n1
2353,CHEMBL3905844,14000.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN3CCCCC3)c1)CO2
1904,CHEMBL3651126,14000.0,COc1cc(F)c(CN[C@H]2CC2c2ccccc2)c(F)c1
1954,CHEMBL3651096,14000.0,Cc1cccc(CN[C@H]2CC2c2ccccc2)n1
5128,CHEMBL3651126,14000.0,COc1cc(F)c(CN[C@H]2CC2c2ccccc2)c(F)c1
3421,CHEMBL4456862,14010.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(N)n2)cc1
3395,CHEMBL4439360,14080.0,Cl.O=C(CCN1CCOCC1)c1cc2cc(Br)c(O)c(Br)c2oc1=O
3039,CHEMBL4239406,14086.0,C[C@H](Cc1ccc(OCc2ccccc2C#N)cc1)N(C)CC(=O)O
1205,CHEMBL2402160,14090.0,CN(C)c1ccc(O)c(CNc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)c1
3049,CHEMBL4289408,14100.0,Clc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
5589,CHEMBL4760256,14100.0,Fc1ccc(CNC(=S)Nc2ccccc2)cc1
3367,CHEMBL4441047,14130.0,ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
604,CHEMBL1806766,14130.0,CC(C)CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C
3275,CHEMBL4437755,14159.5,C#CCN1CCC(CCc2ccccc2F)CC1
3931,CHEMBL8706,14190.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
3437,CHEMBL4434728,14200.0,CC(=O)c1ccc(OCCCCCCCCCCN2CCC(c3ccccc3)CC2)cc1O
1841,CHEMBL3605355,14200.0,c1ccc2c(c1)c1cnccc1n2CCCCCCCCn1c2ccccc2c2cnccc21
1411,CHEMBL3133245,14210.0,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1
3028,CHEMBL4245184,14219.0,C[C@H](Cc1ccc(OCc2ccc3ccccc3c2)cc1)N(C)CC(=O)O
899,CHEMBL2058414,14267.0,CN1C(=N)N/C(=C\c2c[nH]c3c(Br)cccc23)C1=O
2706,CHEMBL4062159,14300.0,Cc1ccc(/N=C/c2coc3ccccc3c2=O)c(O)c1
1916,CHEMBL8706,14300.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
5088,CHEMBL8706,14300.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
3413,CHEMBL4543829,14440.0,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(-c3ccccc3)n2)cc1
679,CHEMBL149463,14450.0,CC(=O)c1cc2ccccc2oc1=O
728,CHEMBL1835227,14470.0,Cc1ccc(-c2cc3cc(OC4CCCC4)ccc3oc2=O)cc1
1890,CHEMBL3629470,14500.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3c(OC)cccc3oc2=O)cc1
2703,CHEMBL4105296,14500.0,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccccc12
1463,CHEMBL3218163,14530.0,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1
2820,CHEMBL4172923,14574.0,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1
2791,CHEMBL4174265,14600.0,COc1cccc(OCc2ccc(C)cc2)c1
4294,CHEMBL5187434,14600.0,C#CCNC1CCc2ccccc2C1
1409,CHEMBL3133247,14600.0,COc1cc(/C=C/c2ccc(OCCCCCCN3CCC(O)CC3)cc2)cc(OC)c1
1132,CHEMBL2332179,14610.0,COc1ccc(/C=C/C=C/C(=O)c2ccccc2O)cc1OC
5633,CHEMBL6169853,14690.0,O=C(/C=C/c1ccccc1)Nc1ccc2sc(NCN3C(=O)CSC3=O)nc2c1
2098,CHEMBL3764762,14700.0,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12
1540,CHEMBL3261212,14710.0,CC(C)(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O
3922,CHEMBL4778686,14800.0,c1cnc2c(c1)nn1cc(-c3ccsc3)cnc21
1507,CHEMBL972,14800.0,C#CCN(C)[C@H](C)Cc1ccccc1
684,CHEMBL1830808,14810.0,CCOC(=O)c1cc2cccc(O)c2oc1=O
3455,CHEMBL4450361,14900.0,CCN(CCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
1404,CHEMBL502,15000.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
4090,CHEMBL4851339,15000.0,COc1ccc(CNC2CC23CCc2ccccc23)cc1OC
5228,CHEMBL5855095,15050.0,c1ccc2cc(C3CC3NC3CCNCC3)ccc2c1
5398,CHEMBL5855095,15050.0,c1ccc2cc(C3CC3NC3CCNCC3)ccc2c1
5422,CHEMBL5855095,15050.0,c1ccc2cc(C3CC3NC3CCNCC3)ccc2c1
2675,CHEMBL4071909,15100.0,CC(=O)c1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1O
3802,CHEMBL4636637,15100.0,COC(=O)C(C)c1ccc(-c2ccc(NCc3nc(C)c(C)nc3C)cc2)c(F)c1
4216,CHEMBL5199817,15140.0,O=C1c2ccccc2-c2nccc3cc(OCCCN4CCN(c5ccccc5Cl)CC4)cc1c23
2295,CHEMBL502,15200.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
2680,CHEMBL4080179,15200.0,CC(=O)c1ccc(OCCCCN2CCN(c3ncccn3)CC2)cc1O
3447,CHEMBL4513777,15200.0,CC(=O)c1ccc(OCCCCCN2CCc3ccccc3C2)cc1O
1595,CHEMBL3298602,15210.0,O=C(Sc1ccc(Br)cc1)c1cc2cc(C(F)(F)F)ccc2oc1=O
2070,CHEMBL3740100,15210.0,O=C1COc2cc(OCc3ccccc3)ccc21
1403,CHEMBL3127968,15300.0,C=CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
5728,CHEMBL6176415,15300.0,O=C(/C=C/c1cccc(F)c1)Nc1ccc2[nH]ccc2c1
2878,CHEMBL4217025,15300.0,Oc1ccc(F)cc1/C=N/c1ccc(OCc2ccccc2)cc1
4385,CHEMBL5220267,15340.0,C#CCN1CCN(CCNc2ccc(/C=C3/SC(=O)NC3=O)cc2)CC1
2428,CHEMBL3920789,15360.0,NC1CCC(N[C@H]2C[C@]2(F)c2ccccc2)CC1
5212,CHEMBL3920789,15360.0,NC1CCC(N[C@H]2C[C@]2(F)c2ccccc2)CC1
5285,CHEMBL3920789,15360.0,NC1CCC(N[C@H]2C[C@]2(F)c2ccccc2)CC1
5373,CHEMBL3920789,15360.0,NC1CCC(N[C@H]2C[C@]2(F)c2ccccc2)CC1
1048,CHEMBL1492484,15390.0,S=C(c1ccc2c(c1)OCO2)N1CCCCC1
3215,CHEMBL4473461,15400.0,O=C(/C=C/c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O
682,CHEMBL1411619,15400.0,COc1ccc2cc(C(C)=O)c(=O)oc2c1
3735,CHEMBL887,15400.0,C#CCN[C@@H]1CCc2ccccc21
1321,CHEMBL3093181,15400.0,O=C1/C(=C/c2ccc(Cl)cc2)COc2cc(OCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccc21
4891,CHEMBL5571604,15450.0,O=C1O[C@H](Cn2ccnn2)CN1c1ccc(N2CCOCC2)c(F)c1
2872,CHEMBL4211982,15460.0,Cc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O
456,CHEMBL1253262,15470.0,COc1ccc(C2=NN(C(N)=S)CC2)cc1
5121,CHEMBL3651119,15500.0,COc1ccccc1CN[C@H]1CC1c1ccccc1
1982,CHEMBL3651119,15500.0,COc1ccccc1CN[C@H]1CC1c1ccccc1
2685,CHEMBL4082669,15500.0,CC(=O)c1ccc(OCCCCCN2CCN(c3ncccn3)CC2)cc1O
2787,CHEMBL4162510,15600.0,COc1cccc(OCc2ccc(F)cc2)c1
4491,CHEMBL5267147,15600.0,O=C(CCc1cn(Cc2ccc3oc(-c4ccccc4)cc(=O)c3c2)nn1)Nc1ccc(Cl)cc1
4492,CHEMBL5284016,15600.0,O=C(CCCCc1cn(Cc2ccc3oc(-c4ccccc4)cc(=O)c3c2)nn1)Nc1ccccc1
4510,CHEMBL5274447,15600.0,O=C(CCc1cn(Cc2ccc3oc(-c4ccccc4)cc(=O)c3c2)nn1)Nc1ccc(F)cc1
4509,CHEMBL5266055,15600.0,O=C(CCc1cn(Cc2ccc3oc(-c4ccccc4)cc(=O)c3c2)nn1)Nc1ccccc1
4508,CHEMBL5275566,15600.0,Cc1ccc(NC(=O)CCc2cn(Cc3ccc4oc(-c5ccccc5)cc(=O)c4c3)nn2)cc1
4493,CHEMBL5270783,15600.0,O=C(CCCCc1cn(Cc2ccc3oc(-c4ccccc4)cc(=O)c3c2)nn1)Nc1ccc(F)cc1
4494,CHEMBL5274181,15600.0,Cc1ccc(NC(=O)CCCCc2cn(Cc3ccc4oc(-c5ccccc5)cc(=O)c4c3)nn2)cc1
